@relation scenario_3

@attribute timestamps numeric
@attribute latitude_degree numeric
@attribute longitude_degree numeric
@attribute accelerator_pedal numeric
@attribute brake_pressure numeric
@attribute steering_angle_calculated numeric
@attribute vehicle_speed numeric
@attribute steering_angle_calculated_sign numeric

@data
1554115644197713,48.144509,11.569866,-0,11.108479,179.704246,7.391762,1
1554115644201761,48.144509,11.569865,0,11.104447,179.677237,7.372604,1
1554115644205809,48.14451,11.569864,0,11.100302,179.614437,7.355675,1
1554115644209857,48.14451,11.569863,0,11.107511,179.534712,7.34009,1
1554115644213905,48.14451,11.569862,-0,11.106048,179.458171,7.324883,1
1554115644217953,48.144511,11.569861,-0,11.076629,179.406887,7.309086,1
1554115644222001,48.144511,11.56986,0,11.058587,179.398869,7.291766,1
1554115644226049,48.144511,11.56986,0,11.126185,179.409453,7.272912,1
1554115644230097,48.144512,11.569859,0,11.285189,179.390002,7.253533,1
1554115644234145,48.144512,11.569858,-0,11.39754,179.323992,7.23469,1
1554115644238193,48.144512,11.569857,-0,11.3315,179.258884,7.217445,1
1554115644242241,48.144512,11.569856,0,11.168853,179.241412,7.202805,1
1554115644246289,48.144513,11.569855,0,11.100912,179.25246,7.190619,1
1554115644250337,48.144513,11.569854,0,11.20846,179.241689,7.179625,1
1554115644254385,48.144513,11.569854,-0,11.373421,179.186571,7.168519,1
1554115644258433,48.144514,11.569853,-0,11.469688,179.112229,7.155996,1
1554115644262481,48.144514,11.569852,0,11.461307,179.044797,7.140831,1
1554115644266529,48.144514,11.569852,0,11.352549,178.986233,7.123109,1
1554115644270577,48.144514,11.569851,0,11.192891,178.928691,7.103977,1
1554115644274625,48.144515,11.56985,-0,11.100584,178.868231,7.084611,1
1554115644278673,48.144515,11.56985,-0,11.170562,178.806526,7.066189,1
1554115644282721,48.144515,11.569849,0,11.325114,178.745366,7.049798,1
1554115644286769,48.144515,11.569849,0,11.425489,178.68482,7.035348,1
1554115644290817,48.144515,11.569848,0,11.425564,178.624373,7.021938,1
1554115644294865,48.144515,11.569848,-0,11.400546,178.563754,7.008649,1
1554115644298913,48.144516,11.569847,-0,11.41302,178.50299,6.99456,1
1554115644302961,48.144516,11.569847,0,11.422172,178.442145,6.978834,1
1554115644307009,48.144516,11.569847,0,11.357749,178.381362,6.961474,1
1554115644311057,48.144516,11.569847,0,11.222649,178.320798,6.942982,1
1554115644315105,48.144516,11.569846,-0,11.101249,178.26027,6.923868,1
1554115644319153,48.144516,11.569846,-0,11.061095,178.199241,6.904642,1
1554115644323201,48.144516,11.569846,0,11.081519,178.137599,6.885804,1
1554115644327249,48.144516,11.569846,0,11.119037,178.076923,6.867768,1
1554115644331297,48.144516,11.569846,-0,11.135269,178.018955,6.850911,1
1554115644335345,48.144516,11.569846,-0,11.096677,177.96073,6.835607,1
1554115644339393,48.144516,11.569845,-0,10.987183,177.895069,6.822228,1
1554115644343441,48.144516,11.569845,0,10.851211,177.821676,6.811026,1
1554115644347489,48.144516,11.569845,0,10.742078,177.763147,6.801367,1
1554115644351537,48.144516,11.569845,-0,10.642376,177.744237,6.792245,1
1554115644355585,48.144516,11.569845,-0,10.477248,177.752534,6.782649,1
1554115644359633,48.144516,11.569846,-0,10.216307,177.747039,6.77157,1
1554115644363681,48.144516,11.569846,0,9.964068,177.700874,6.758185,1
1554115644367729,48.144516,11.569846,0,9.84052,177.627523,6.742771,1
1554115644371777,48.144516,11.569846,-0,9.848765,177.547267,6.726006,1
1554115644375825,48.144516,11.569846,-0,9.910618,177.480416,6.708568,1
1554115644379873,48.144516,11.569846,-0,9.954448,177.447226,6.691137,1
1554115644383921,48.144516,11.569846,0,9.928771,177.450806,6.674272,1
1554115644387969,48.144516,11.569846,0,9.796602,177.454633,6.657945,1
1554115644392017,48.144516,11.569847,-0,9.64029,177.420988,6.641953,1
1554115644396065,48.144516,11.569847,-0,9.612355,177.354486,6.626091,1
1554115644400113,48.144516,11.569847,-0,9.757355,177.283339,6.610155,1
1554115644404161,48.144516,11.569847,0,9.892502,177.223096,6.593994,1
1554115644408209,48.144516,11.569847,0,9.837021,177.164132,6.577684,1
1554115644412257,48.144516,11.569847,-0,9.670302,177.096607,6.561356,1
1554115644416305,48.144515,11.569848,-0,9.602104,177.031921,6.545142,1
1554115644420353,48.144515,11.569848,-0,9.717295,176.991413,6.529176,1
1554115644424401,48.144515,11.569848,0,9.878075,176.983855,6.513598,1
1554115644428449,48.144515,11.569848,0,9.944805,176.996883,6.498581,1
1554115644432497,48.144515,11.569848,-0,9.925361,177.015209,6.484306,1
1554115644436545,48.144515,11.569849,-0,9.890486,177.017539,6.470952,1
1554115644440593,48.144515,11.569849,-0,9.881852,176.980754,6.458698,1
1554115644444641,48.144515,11.569849,0,9.896771,176.910509,6.447488,1
1554115644448689,48.144515,11.569849,0,9.924448,176.853215,6.43659,1
1554115644452737,48.144515,11.569849,-0,9.928236,176.845842,6.42515,1
1554115644456785,48.144515,11.56985,-0,9.863368,176.856787,6.412314,1
1554115644460833,48.144515,11.56985,-0,9.7338,176.832461,6.397231,1
1554115644464881,48.144515,11.56985,0,9.606562,176.764917,6.379602,1
1554115644468929,48.144515,11.56985,0,9.54328,176.70187,6.360479,1
1554115644472977,48.144515,11.56985,-0,9.558812,176.682653,6.341111,1
1554115644477025,48.144515,11.56985,-0,9.652563,176.692918,6.322748,1
1554115644481073,48.144515,11.56985,-0,9.790026,176.703725,6.306635,1
1554115644485121,48.144514,11.56985,0,9.89924,176.703749,6.293292,1
1554115644489169,48.144514,11.569851,0,9.927396,176.699953,6.281727,1
1554115644493217,48.144514,11.569851,-0,9.908825,176.698507,6.270761,1
1554115644497265,48.144514,11.569851,-0,9.898238,176.699314,6.259214,1
1554115644501313,48.144514,11.569851,0,9.905679,176.700782,6.245916,1
1554115644505361,48.144514,11.569851,0,9.898776,176.701409,6.230433,1
1554115644509409,48.144514,11.569851,0,9.865369,176.699776,6.213621,1
1554115644513457,48.144514,11.569851,-0,9.868558,176.696249,6.196464,1
1554115644517505,48.144514,11.569851,-0,9.979744,176.69695,6.179949,1
1554115644521553,48.144514,11.569851,0,10.142302,176.707873,6.165048,1
1554115644525601,48.144514,11.569851,0,10.195493,176.716133,6.152064,1
1554115644529649,48.144514,11.569851,0,10.062211,176.6945,6.140305,1
1554115644533697,48.144514,11.569851,-0,9.914764,176.632468,6.128994,1
1554115644537745,48.144514,11.569851,-0,9.950869,176.565888,6.117357,1
1554115644541793,48.144514,11.569851,0,10.11965,176.534974,6.104635,1
1554115644545841,48.144514,11.569851,0,10.19718,176.539263,6.090655,1
1554115644549889,48.144514,11.569851,0,10.072348,176.551675,6.075993,1
1554115644553937,48.144514,11.569851,-0,9.919183,176.554186,6.06127,1
1554115644557985,48.144514,11.569851,-0,9.933338,176.550947,6.04711,1
1554115644562033,48.144514,11.569851,0,10.087284,176.548714,6.034113,1
1554115644566081,48.144514,11.569851,0,10.220569,176.548997,6.022262,1
1554115644570129,48.144514,11.569851,0,10.242302,176.550362,6.010872,1
1554115644574177,48.144514,11.569851,-0,10.208332,176.551358,5.99922,1
1554115644578225,48.144514,11.569851,-0,10.186227,176.550563,5.986586,1
1554115644582273,48.144514,11.569851,0,10.189586,176.547231,5.972284,1
1554115644586321,48.144514,11.569851,0,10.204704,176.545949,5.956363,1
1554115644590369,48.144514,11.569851,0,10.21614,176.553681,5.939564,1
1554115644594417,48.144514,11.569851,-0,10.205757,176.565271,5.922656,1
1554115644598465,48.144514,11.569851,-0,10.164744,176.555471,5.906406,1
1554115644602513,48.144514,11.569851,0,10.151755,176.503883,5.891546,1
1554115644606561,48.144514,11.569851,0,10.25226,176.434344,5.878212,1
1554115644610609,48.144514,11.569851,0,10.437696,176.388026,5.866056,1
1554115644614657,48.144514,11.569851,-0,10.509613,176.38175,5.854722,1
1554115644618705,48.144514,11.569851,-0,10.311239,176.397856,5.843849,1
1554115644622753,48.144514,11.569851,0,10.010388,176.416075,5.833079,1
1554115644626801,48.144514,11.569851,0,9.88697,176.416139,5.822073,1
1554115644630849,48.144514,11.569851,0,10.012441,176.378559,5.810501,1
1554115644634897,48.144514,11.569851,-0,10.191406,176.310497,5.798036,1
1554115644638945,48.144514,11.569851,-0,10.251977,176.251693,5.784348,1
1554115644642993,48.144514,11.569851,0,10.222187,176.233876,5.769168,1
1554115644647041,48.144514,11.569851,0,10.189141,176.243285,5.752822,1
1554115644651089,48.144514,11.569851,0,10.188595,176.253829,5.735984,1
1554115644655137,48.144514,11.569851,-0,10.199935,176.254504,5.719333,1
1554115644659185,48.144514,11.569851,-0,10.204332,176.249925,5.703549,1
1554115644663233,48.144514,11.569851,0,10.201999,176.24543,5.689231,1
1554115644667281,48.144514,11.569851,0,10.197967,176.246351,5.676313,1
1554115644671329,48.144514,11.569851,-0,10.19635,176.257149,5.664399,1
1554115644675377,48.144514,11.56985,-0,10.200405,176.26608,5.653092,1
1554115644679425,48.144514,11.56985,-0,10.209233,176.247006,5.641991,1
1554115644683473,48.144514,11.56985,0,10.207851,176.187391,5.630729,1
1554115644687521,48.144514,11.56985,0,10.181139,176.119787,5.619142,1
1554115644691569,48.144514,11.56985,-0,10.159866,176.083467,5.60715,1
1554115644695617,48.144515,11.56985,-0,10.211593,176.084295,5.594677,1
1554115644699665,48.144515,11.56985,-0,10.357823,176.102724,5.581646,1
1554115644703713,48.144515,11.56985,0,10.485195,176.118506,5.568009,1
1554115644707761,48.144515,11.56985,0,10.467646,176.111213,5.553908,1
1554115644711809,48.144515,11.56985,-0,10.325334,176.063447,5.539549,1
1554115644715857,48.144515,11.56985,-0,10.180303,175.993722,5.525138,1
1554115644719905,48.144515,11.56985,-0,10.123824,175.943815,5.510881,1
1554115644723953,48.144515,11.56985,0,10.167612,175.936009,5.496923,1
1554115644728001,48.144515,11.56985,0,10.304433,175.947377,5.483106,1
1554115644732049,48.144515,11.569849,-0,10.453883,175.951511,5.46918,1
1554115644736097,48.144515,11.569849,-0,10.493183,175.948372,5.454896,1
1554115644740145,48.144515,11.569849,-0,10.377877,175.952415,5.440004,1
1554115644744193,48.144515,11.569849,0,10.226261,175.964204,5.424346,1
1554115644748241,48.144515,11.569849,0,10.161369,175.957033,5.408128,1
1554115644752289,48.144515,11.569849,-0,10.177554,175.907,5.391646,1
1554115644756337,48.144515,11.569849,-0,10.205372,175.836788,5.375198,1
1554115644760385,48.144515,11.569849,-0,10.206959,175.790693,5.359078,1
1554115644764433,48.144515,11.569849,0,10.200267,175.786555,5.343538,1
1554115644768481,48.144515,11.569849,0,10.204477,175.798581,5.328663,1
1554115644772529,48.144515,11.569849,-0,10.208649,175.801364,5.314508,1
1554115644776577,48.144515,11.569849,-0,10.189786,175.798274,5.301126,1
1554115644780625,48.144515,11.569849,-0,10.160871,175.803778,5.288571,1
1554115644784673,48.144515,11.569849,0,10.189138,175.814802,5.276767,1
1554115644788721,48.144515,11.569849,0,10.322085,175.80348,5.265266,1
1554115644792769,48.144515,11.569849,-0,10.466928,175.749081,5.253558,1
1554115644796817,48.144515,11.569849,-0,10.483689,175.679499,5.241133,1
1554115644800865,48.144515,11.569849,-0,10.352233,175.638006,5.227481,1
1554115644804913,48.144515,11.569849,0,10.206102,175.63657,5.212362,1
1554115644808961,48.144515,11.569848,0,10.159174,175.649568,5.19618,1
1554115644813009,48.144515,11.569848,-0,10.182909,175.654354,5.179434,1
1554115644817057,48.144515,11.569848,-0,10.207706,175.651762,5.162623,1
1554115644821105,48.144515,11.569848,-0,10.206668,175.649068,5.146245,1
1554115644825153,48.144515,11.569848,0,10.200007,175.649082,5.130646,1
1554115644829201,48.144515,11.569848,0,10.203504,175.650014,5.115867,1
1554115644833249,48.144515,11.569848,-0,10.205234,175.650311,5.101912,1
1554115644837297,48.144515,11.569848,-0,10.188027,175.65011,5.088785,1
1554115644841345,48.144515,11.569848,0,10.170425,175.649929,5.076488,1
1554115644845393,48.144515,11.569848,0,10.204253,175.649938,5.064844,1
1554115644849441,48.144515,11.569848,0,10.317564,175.650004,5.05337,1
1554115644853489,48.144515,11.569848,-0,10.454005,175.650022,5.041554,1
1554115644857537,48.144515,11.569848,-0,10.542098,175.650007,5.028882,1
1554115644861585,48.144515,11.569848,0,10.552346,175.649995,5.014848,1
1554115644865633,48.144515,11.569848,0,10.488975,175.649996,4.99936,1
1554115644869681,48.144515,11.569848,0,10.368348,175.65,4.982926,1
1554115644873729,48.144515,11.569848,-0,10.238477,175.650002,4.966108,1
1554115644877777,48.144515,11.569848,-0,10.151397,175.65,4.949464,1
1554115644881825,48.144515,11.569848,0,10.139645,175.65,4.933543,1
1554115644885873,48.144515,11.569848,0,10.222199,175.65,4.918561,1
1554115644889921,48.144515,11.569848,0,10.378255,175.65,4.904312,1
1554115644893969,48.144515,11.569849,-0,10.492904,175.65,4.890563,1
1554115644898017,48.144515,11.569849,-0,10.452884,175.65,4.877083,1
1554115644902065,48.144515,11.569849,0,10.303096,175.65,4.863642,1
1554115644906113,48.144515,11.569849,0,10.181164,175.65,4.850056,1
1554115644910161,48.144515,11.569849,0,10.162474,175.65,4.836197,1
1554115644914209,48.144515,11.569849,-0,10.193108,175.65,4.821937,1
1554115644918257,48.144515,11.569849,-0,10.210018,175.65,4.807148,1
1554115644922305,48.144515,11.569849,0,10.205444,175.65,4.791713,1
1554115644926353,48.144515,11.569849,0,10.199012,175.65,4.775698,1
1554115644930401,48.144515,11.569849,0,10.200206,175.65,4.759341,1
1554115644934449,48.144515,11.569849,-0,10.200741,175.65,4.742886,1
1554115644938497,48.144515,11.569849,-0,10.193383,175.65,4.726577,1
1554115644942545,48.144515,11.569849,0,10.190256,175.65,4.710655,1
1554115644946593,48.144515,11.56985,0,10.21098,175.65,4.695309,1
1554115644950641,48.144515,11.56985,0,10.240168,175.65,4.680688,1
1554115644954689,48.144515,11.56985,-0,10.21103,175.65,4.666938,1
1554115644958737,48.144514,11.56985,-0,10.076958,175.65,4.654206,1
1554115644962785,48.144514,11.56985,0,9.932032,175.65,4.642596,1
1554115644966833,48.144514,11.56985,0,9.917474,175.65,4.631654,1
1554115644970881,48.144514,11.56985,0,10.050855,175.65,4.620551,1
1554115644974929,48.144514,11.56985,-0,10.194257,175.65,4.608451,1
1554115644978977,48.144514,11.56985,-0,10.232627,175.65,4.594519,1
1554115644983025,48.144514,11.56985,0,10.208055,175.65,4.578039,1
1554115644987073,48.144514,11.569851,0,10.206594,175.65,4.559513,1
1554115644991121,48.144514,11.569851,-0,10.232138,175.65,4.540144,1
1554115644995169,48.144514,11.569851,-0,10.20009,175.65,4.521142,1
1554115644999217,48.144514,11.569851,-0,10.060821,175.65,4.503718,1
1554115645003265,48.144514,11.569851,0,9.922574,175.65,4.488916,1
1554115645007313,48.144514,11.569851,0,9.925882,175.65,4.476393,1
1554115645011361,48.144514,11.569851,-0,10.066237,175.65,4.465124,1
1554115645015409,48.144514,11.569851,-0,10.205669,175.65,4.454082,1
1554115645019457,48.144514,11.569851,-0,10.242707,175.65,4.442237,1
1554115645023505,48.144514,11.569851,0,10.214822,175.65,4.428742,1
1554115645027553,48.144514,11.569851,0,10.186164,175.65,4.413992,1
1554115645031601,48.144514,11.569851,-0,10.183379,175.65,4.3989,1
1554115645035649,48.144514,11.569851,-0,10.203282,175.65,4.384382,1
1554115645039697,48.144514,11.569851,-0,10.231154,175.65,4.371354,1
1554115645043745,48.144514,11.569851,0,10.221738,175.65,4.360494,1
1554115645047793,48.144514,11.569851,0,10.130579,175.65,4.35114,1
1554115645051841,48.144514,11.569851,-0,9.990873,175.65,4.342158,1
1554115645055889,48.144514,11.56985,-0,9.888515,175.65,4.332414,1
1554115645059937,48.144514,11.56985,-0,9.871443,175.65,4.320774,1
1554115645063985,48.144514,11.56985,0,9.894283,175.65,4.30642,1
1554115645068033,48.144514,11.56985,0,9.903185,175.65,4.290037,1
1554115645072081,48.144515,11.56985,-0,9.896892,175.65,4.272761,1
1554115645076129,48.144515,11.56985,-0,9.904476,175.65,4.255728,1
1554115645080177,48.144515,11.569849,-0,9.928095,175.65,4.240072,1
1554115645084225,48.144515,11.569849,0,9.914766,175.65,4.226589,1
1554115645088273,48.144515,11.569849,0,9.816077,175.65,4.214692,1
1554115645092321,48.144515,11.569848,-0,9.675776,175.65,4.203442,1
1554115645096369,48.144516,11.569848,-0,9.582219,175.65,4.1919,1
1554115645100417,48.144516,11.569848,-0,9.572831,175.65,4.179128,1
1554115645104465,48.144516,11.569847,0,9.596803,175.65,4.164503,1
1554115645108513,48.144516,11.569847,0,9.60291,175.65,4.148445,1
1554115645112561,48.144517,11.569846,-0,9.596745,175.65,4.131587,1
1554115645116609,48.144517,11.569846,-0,9.607026,175.65,4.114564,1
1554115645120657,48.144517,11.569846,-0,9.628849,175.65,4.09801,1
1554115645124705,48.144517,11.569845,0,9.607902,175.65,4.082383,1
1554115645128753,48.144518,11.569845,0,9.502305,175.65,4.067653,1
1554115645132801,48.144518,11.569844,-0,9.363324,175.65,4.053708,1
1554115645136849,48.144518,11.569844,-0,9.27367,175.65,4.040434,1
1554115645140897,48.144519,11.569843,-0,9.263631,175.65,4.027718,1
1554115645144945,48.144519,11.569843,0,9.297638,175.65,4.015428,1
1554115645148993,48.144519,11.569842,0,9.335252,175.65,4.003391,1
1554115645153041,48.14452,11.569842,-0,9.332761,175.65,3.991424,1
1554115645157089,48.14452,11.569841,-0,9.247993,175.65,3.979348,1
1554115645161137,48.14452,11.56984,0,9.105121,175.65,3.966984,1
1554115645165185,48.144521,11.56984,0,8.999854,175.65,3.954312,1
1554115645169233,48.144521,11.569839,0,8.995796,175.65,3.941635,1
1554115645173281,48.144521,11.569839,-0,9.015073,175.65,3.929292,1
1554115645177329,48.144522,11.569838,-0,8.950335,175.65,3.917623,1
1554115645181377,48.144522,11.569838,0,8.807209,175.65,3.906963,1
1554115645185425,48.144522,11.569837,0,8.696082,175.65,3.897293,1
1554115645189473,48.144523,11.569837,0,8.687569,175.65,3.887986,1
1554115645193521,48.144523,11.569836,-0,8.707585,175.65,3.878359,1
1554115645197569,48.144524,11.569836,-0,8.657941,175.65,3.867724,1
1554115645201617,48.144524,11.569835,0,8.529591,175.65,3.855408,1
1554115645205665,48.144524,11.569834,0,8.38343,175.65,3.841352,1
1554115645209713,48.144525,11.569834,0,8.261045,175.65,3.826395,1
1554115645213761,48.144525,11.569833,-0,8.144816,175.65,3.811447,1
1554115645217809,48.144525,11.569833,-0,8.010301,175.65,3.797421,1
1554115645221857,48.144525,11.569832,0,7.876097,175.65,3.785203,1
1554115645225905,48.144526,11.569832,0,7.789988,175.65,3.774888,1
1554115645229953,48.144526,11.569832,0,7.774921,175.65,3.765572,1
1554115645234001,48.144526,11.569831,-0,7.794335,175.65,3.756288,1
1554115645238049,48.144527,11.569831,-0,7.806569,175.65,3.746071,1
1554115645242097,48.144527,11.56983,0,7.804146,175.65,3.733989,1
1554115645246145,48.144527,11.56983,0,7.799245,175.65,3.720004,1
1554115645250193,48.144527,11.569829,0,7.79902,175.65,3.705032,1
1554115645254241,48.144528,11.569829,-0,7.80007,175.65,3.690036,1
1554115645258289,48.144528,11.569829,-0,7.798553,175.65,3.675981,1
1554115645262337,48.144528,11.569828,0,7.797347,175.65,3.663795,1
1554115645266385,48.144528,11.569828,0,7.80252,175.65,3.653726,1
1554115645270433,48.144528,11.569828,-0,7.810993,175.65,3.645392,1
1554115645274481,48.144529,11.569828,-0,7.804153,175.65,3.638389,1
1554115645278529,48.144529,11.569827,-0,7.770841,175.65,3.632313,1
1554115645282577,48.144529,11.569827,0,7.760269,175.65,3.626746,1
1554115645286625,48.144529,11.569827,0,7.844803,175.65,3.621035,1
1554115645290673,48.144529,11.569827,-0,8.00742,175.65,3.614346,1
1554115645294721,48.144529,11.569826,-0,8.100796,175.65,3.605839,1
1554115645298769,48.144529,11.569826,-0,8.008604,175.65,3.594674,1
1554115645302817,48.14453,11.569826,0,7.8473,175.65,3.58011,1
1554115645306865,48.14453,11.569826,0,7.810602,175.65,3.562601,1
1554115645310913,48.14453,11.569826,-0,7.941273,175.65,3.543409,1
1554115645314961,48.14453,11.569826,-0,8.09395,175.65,3.523811,1
1554115645319009,48.14453,11.569825,-0,8.143736,175.65,3.505082,1
1554115645323057,48.14453,11.569825,0,8.118569,175.65,3.488407,1
1554115645327105,48.14453,11.569825,0,8.090013,175.65,3.474036,1
1554115645331153,48.14453,11.569825,-0,8.088407,175.65,3.461689,1
1554115645335201,48.14453,11.569825,-0,8.100081,175.65,3.451079,1
1554115645339249,48.14453,11.569825,-0,8.110224,175.65,3.441918,1
1554115645343297,48.14453,11.569825,0,8.107987,175.65,3.433893,1
1554115645347345,48.14453,11.569825,0,8.085165,175.65,3.426483,1
1554115645351393,48.14453,11.569825,-0,8.066234,175.65,3.419068,1
1554115645355441,48.14453,11.569825,-0,8.105363,175.65,3.411028,1
1554115645359489,48.14453,11.569825,-0,8.228218,175.65,3.40174,1
1554115645363537,48.14453,11.569825,0,8.362927,175.65,3.390717,1
1554115645367585,48.14453,11.569825,0,8.423327,175.65,3.37837,1
1554115645371633,48.14453,11.569825,-0,8.412026,175.65,3.36548,1
1554115645375681,48.14453,11.569825,-0,8.401128,175.65,3.352828,1
1554115645379729,48.14453,11.569825,-0,8.427428,175.65,3.341194,1
1554115645383777,48.14453,11.569825,0,8.423779,175.65,3.331208,1
1554115645387825,48.14453,11.569825,0,8.315794,175.65,3.322649,1
1554115645391873,48.14453,11.569825,-0,8.160673,175.65,3.315004,1
1554115645395921,48.14453,11.569825,-0,8.10321,175.65,3.307756,1
1554115645399969,48.14453,11.569825,-0,8.210962,175.65,3.300389,1
1554115645404017,48.14453,11.569825,0,8.366605,175.65,3.292433,1
1554115645408065,48.14453,11.569825,0,8.439214,175.65,3.283617,1
1554115645412113,48.14453,11.569825,-0,8.425462,175.65,3.273733,1
1554115645416161,48.14453,11.569826,-0,8.394743,175.65,3.262569,1
1554115645420209,48.14453,11.569826,-0,8.389784,175.65,3.249917,1
1554115645424257,48.14453,11.569826,0,8.398196,175.65,3.235747,1
1554115645428305,48.14453,11.569826,0,8.402881,175.65,3.220742,1
1554115645432353,48.14453,11.569826,-0,8.401668,175.65,3.205761,1
1554115645436401,48.144529,11.569826,-0,8.399547,175.65,3.191659,1
1554115645440449,48.144529,11.569826,0,8.3993,175.65,3.179294,1
1554115645444497,48.144529,11.569826,0,8.399909,175.65,3.169205,1
1554115645448545,48.144529,11.569827,0,8.400169,175.65,3.160871,1
1554115645452593,48.144529,11.569827,-0,8.400054,175.65,3.153551,1
1554115645456641,48.144529,11.569827,-0,8.400025,175.65,3.146504,1
1554115645460689,48.144529,11.569827,0,8.400171,175.65,3.138991,1
1554115645464737,48.144529,11.569827,0,8.400049,175.65,3.130475,1
1554115645468785,48.144529,11.569827,0,8.399405,175.65,3.120982,1
1554115645472833,48.144529,11.569827,-0,8.399266,175.65,3.110631,1
1554115645476881,48.144529,11.569827,-0,8.401018,175.65,3.099544,1
1554115645480929,48.144529,11.569828,0,8.403115,175.65,3.087841,1
1554115645484977,48.144528,11.569828,0,8.400373,175.65,3.075675,1
1554115645489025,48.144528,11.569828,0,8.391016,175.65,3.063284,1
1554115645493073,48.144528,11.569828,-0,8.390225,175.649999,3.050913,1
1554115645497121,48.144528,11.569828,-0,8.416419,175.649999,3.038811,1
1554115645501169,48.144528,11.569828,0,8.443746,175.650002,3.027224,1
1554115645505217,48.144528,11.569828,0,8.399196,175.650006,3.016287,1
1554115645509265,48.144528,11.569829,0,8.247815,175.65,3.005921,1
1554115645513313,48.144528,11.569829,-0,8.112375,175.649982,2.996022,1
1554115645517361,48.144528,11.569829,-0,8.144687,175.649983,2.986482,1
1554115645521409,48.144528,11.569829,0,8.309317,175.650037,2.977196,1
1554115645525457,48.144528,11.569829,0,8.399433,175.650083,2.967981,1
1554115645529505,48.144528,11.569829,0,8.287664,175.649981,2.958522,1
1554115645533553,48.144527,11.569829,-0,8.12903,175.649734,2.948494,1
1554115645537601,48.144527,11.569829,-0,8.123517,175.649788,2.937572,1
1554115645541649,48.144527,11.569829,0,8.270471,175.650575,2.925435,1
1554115645545697,48.144527,11.56983,0,8.412159,175.651149,2.912052,1
1554115645549745,48.144527,11.56983,0,8.442896,175.649551,2.897805,1
1554115645553793,48.144527,11.56983,-0,8.411524,175.646154,2.883109,1
1554115645557841,48.144527,11.56983,-0,8.388719,175.647396,2.868377,1
1554115645561889,48.144527,11.56983,0,8.391521,175.658861,2.85402,1
1554115645565937,48.144527,11.56983,0,8.401564,175.665812,2.840341,1
1554115645569985,48.144527,11.56983,0,8.405345,175.640913,2.827509,1
1554115645574033,48.144527,11.56983,-0,8.402097,175.577102,2.815684,1
1554115645578081,48.144527,11.56983,-0,8.393688,175.511965,2.805028,1
1554115645582129,48.144527,11.56983,0,8.390265,175.484297,2.795689,1
1554115645586177,48.144527,11.56983,0,8.406522,175.490086,2.787476,1
1554115645590225,48.144527,11.56983,0,8.433555,175.502489,2.779845,1
1554115645594273,48.144527,11.56983,-0,8.416082,175.505075,2.772234,1
1554115645598321,48.144527,11.56983,-0,8.306643,175.501118,2.76408,1
1554115645602369,48.144527,11.56983,0,8.162935,175.496038,2.75484,1
1554115645606417,48.144527,11.56983,0,8.091729,175.495291,2.744302,1
1554115645610465,48.144527,11.56983,-0,8.11491,175.50416,2.732556,1
1554115645614513,48.144527,11.56983,-0,8.112195,175.51597,2.719702,1
1554115645618561,48.144527,11.569831,-0,7.981077,175.505055,2.70584,1
1554115645622609,48.144527,11.569831,0,7.82566,175.451533,2.69109,1
1554115645626657,48.144527,11.569831,0,7.830221,175.381814,2.67587,1
1554115645630705,48.144527,11.569831,-0,8.003471,175.339303,2.660826,1
1554115645634753,48.144527,11.569831,-0,8.104196,175.33747,2.646613,1
1554115645638801,48.144527,11.56983,-0,7.933931,175.349333,2.633884,1
1554115645642849,48.144527,11.56983,0,7.633125,175.350865,2.623227,1
1554115645646897,48.144527,11.56983,0,7.452474,175.347918,2.614448,1
1554115645650945,48.144527,11.56983,-0,7.460138,175.355203,2.606838,1
1554115645654993,48.144527,11.56983,-0,7.500167,175.366405,2.599676,1
1554115645659041,48.144527,11.56983,-0,7.43661,175.351038,2.592246,1
1554115645663089,48.144527,11.56983,0,7.288622,175.290237,2.583886,1
1554115645667137,48.144527,11.56983,0,7.11936,175.221146,2.574505,1
1554115645671185,48.144527,11.56983,-0,6.978086,175.193674,2.564332,1
1554115645675233,48.144527,11.56983,-0,6.899541,175.204686,2.553599,1
1554115645679281,48.144527,11.56983,-0,6.897956,175.198858,2.542538,1
1554115645683329,48.144527,11.56983,0,6.911188,175.140123,2.531386,1
1554115645687377,48.144527,11.56983,0,6.862096,175.069575,2.520409,1
1554115645691425,48.144527,11.56983,-0,6.738994,175.042179,2.509887,1
1554115645695473,48.144527,11.56983,-0,6.589428,175.05314,2.500102,1
1554115645699521,48.144527,11.56983,-0,6.453301,175.047239,2.491335,1
1554115645703569,48.144527,11.56983,0,6.338957,174.990758,2.483805,1
1554115645707617,48.144527,11.56983,0,6.246216,174.920067,2.477322,1
1554115645711665,48.144527,11.56983,-0,6.142714,174.881881,2.471529,1
1554115645715713,48.144527,11.56983,-0,5.971543,174.883419,2.46607,1
1554115645719761,48.144527,11.56983,-0,5.715218,174.903397,2.460587,1
1554115645723809,48.144527,11.56983,0,5.464696,174.919965,2.454785,1
1554115645727857,48.144527,11.56983,0,5.31718,174.911427,2.448701,1
1554115645731905,48.144527,11.56983,-0,5.226992,174.85987,2.442485,1
1554115645735953,48.144527,11.56983,-0,5.054542,174.788485,2.43629,1
1554115645740001,48.144527,11.56983,-0,4.724932,174.745665,2.430266,1
1554115645744049,48.144527,11.56983,0,4.315545,174.750085,2.424506,1
1554115645748097,48.144527,11.56983,0,3.918016,174.755263,2.418838,1
